"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"6/12/2021","Costco Gas","COSTCO GAS #1379         IDAHO FALLS  ID","55.78","debit","Gas & Fuel","Visa","",""
"6/11/2021","Online","ONLINE PAYMENT","111.78","credit","Credit Card Payment","Visa","",""
"6/11/2021","ONLINE TRANSFER REF #IB0BPFBSD7 TO COLLEGE CARD ON 06/11/21","ONLINE TRANSFER REF #IB0BPFBSD7 TO COLLEGE CARD XXXXXXXXXXXX1114 ON 06/11/21","111.78","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/11/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BP8NMNY ON 06/11/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0BP8NMNY ON 06/11/21","9.00","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/11/2021","FIRST AMERICAN PAYROLL","FIRST AMERICAN   PAYROLL    210611 621379          MATTHEW GOODSELL","733.47","credit","Paycheck","Wells Fargo Way2Save® Savings","",""
"6/11/2021","BRIGHAM YOUNG UN PAYROLL 210611 210611W00003524 MATTHEW GOODSELL","BRIGHAM YOUNG UN PAYROLL    210611 210611W00003524 MATTHEW GOODSELL","34.92","credit","Paycheck","Wells Fargo Way2Save® Savings","",""
"6/11/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BP8NMNY ON 06/11/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BP8NMNY ON 06/11/21","9.00","debit","Transfer","Personal Savings","",""
"6/11/2021","FIRST AMERICAN PAYROLL","FIRST AMERICAN   PAYROLL    210611 621379          MATTHEW GOODSELL","128.00","credit","Paycheck","Personal Savings","",""
"6/11/2021","BROULIM'S #6 REXBURG ID S301161681661651 CARD 9347","PURCHASE                                AUTHORIZED ON   06/10 BROULIM'S #6              REXBURG       ID  S301161681661651   CARD 9347","6.34","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/11/2021","FIRST AMERICAN PAYROLL","FIRST AMERICAN   PAYROLL    210611 621379          MATTHEW GOODSELL","128.00","credit","Paycheck","Emergency","",""
"6/10/2021","Wal-Mart","WAL-MART #1878           REXBURG      ID","62.49","debit","Shopping","Visa","",""
"6/10/2021","Subway","PURCHASE                                AUTHORIZED ON   06/09 Subway 35616              Rexburg       ID  S381161148707341   CARD 9347","10.68","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/10/2021","MY MAGIC MUD 844-6244263 TX S581160166855031 CARD 9347","PURCHASE                                AUTHORIZED ON   06/08 MY MAGIC MUD              844-6244263   TX  S581160166855031   CARD 9347","34.85","debit","Financial","Wells Fargo Everyday Checking","",""
"6/09/2021","Walgreens","PURCHASE                                AUTHORIZED ON   06/09 WALGREENS STORE 164 E MAI REXBURG       ID  P00381160856483176 CARD 9347","4.76","debit","Pharmacy","Wells Fargo Everyday Checking","",""
"6/09/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BNQKMF7 ON 06/08/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0BNQKMF7 ON 06/08/21","69.41","credit","Transfer","Wells Fargo Everyday Checking","",""
"6/09/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BNQK6DB ON 06/08/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0BNQK6DB ON 06/08/21","34.85","credit","Transfer","Wells Fargo Everyday Checking","",""
"6/09/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BNQKMF7 ON 06/08/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BNQKMF7 ON 06/08/21","69.41","debit","Transfer","Personal Savings","",""
"6/09/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BNQK6DB ON 06/08/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BNQK6DB ON 06/08/21","34.85","debit","Transfer","Personal Savings","",""
"6/07/2021","Venmo Cashout","VENMO            CASHOUT    210607 1014075949593   MATTHEW GOODSELL","18.14","credit","Income","Wells Fargo Everyday Checking","",""
"6/07/2021","BROULIM'S #6 REXBURG ID S461155662011701 CARD 9347","PURCHASE                                AUTHORIZED ON   06/04 BROULIM'S #6              REXBURG       ID  S461155662011701   CARD 9347","4.23","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/04/2021","Costco Gas","COSTCO GAS #1379         IDAHO FALLS  ID","54.38","debit","Gas & Fuel","Visa","",""
"6/04/2021","Venmo","VENMO            PAYMENT    210604 1014032489216   MATTHEW GOODSELL","20.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/04/2021","Venmo","VENMO            PAYMENT    210604 1014019741362   MATTHEW GOODSELL","7.50","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/04/2021","BROULIM'S #6 REXBURG ID S381155020233657 CARD 9347","PURCHASE                                AUTHORIZED ON   06/03 BROULIM'S #6              REXBURG       ID  S381155020233657   CARD 9347","9.50","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/04/2021","CASA DE OCHOA Rexburg ID S301154683661836 CARD 9347","PURCHASE                                AUTHORIZED ON   06/03 SQ *CASA DE OCHOA         Rexburg       ID  S301154683661836   CARD 9347","8.15","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/04/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BMWKX62 ON 06/04/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BMWKX62 ON 06/04/21","20.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"6/04/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BMRVM6V ON 06/04/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BMRVM6V ON 06/04/21","650.12","credit","Transfer","Wells Fargo Everyday Checking","",""
"6/04/2021","ATM CASH DEPOSIT ON 06/04 REXBURG REXBURG ID 0001798 ATM ID 1649A CARD 9347","ATM CASH DEPOSIT               ON              06/04 REXBURG                   REXBURG       ID  0001798           ATM ID 1649A    CARD 9347","20.00","credit","Income","Wells Fargo Everyday Checking","",""
"6/04/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BMWKX62 ON 06/04/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BMWKX62 ON 06/04/21","20.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/04/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BMRVM6V ON 06/04/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BMRVM6V ON 06/04/21","650.12","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/04/2021","OVERDRAFT FEE FOR A TRANSACTION POSTED ON 06/03 $10.00 VENMO PAYMENT","OVERDRAFT FEE FOR A TRANSACTION POSTED ON 06/03 $10.00 VENMO            PAYMENT    210603 101400258518    1   MATTHEW GOODSELL","35.00","debit","Bank Fee","Wells Fargo Everyday Checking","",""
"6/04/2021","OVERDRAFT FEE FOR A TRANSACTION POSTED ON 06/03 $642.50 CHECK # 01001","OVERDRAFT FEE FOR A TRANSACTION POSTED ON 06/03 $642.50 CHECK # 01001","35.00","debit","Bank Fee","Wells Fargo Everyday Checking","",""
"6/03/2021","Venmo","VENMO            PAYMENT    210603 1014002585181   MATTHEW GOODSELL","10.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/03/2021","CHECK 1001","CHECK","642.50","debit","Check","Wells Fargo Everyday Checking","",""
"6/03/2021","BROULIM'S #6 REXBURG ID S581154160556378 CARD 9347","PURCHASE                                AUTHORIZED ON   06/02 BROULIM'S #6              REXBURG       ID  S581154160556378   CARD 9347","3.99","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/03/2021","BROULIM'S #6 REXBURG ID S461153674877149 CARD 9347","PURCHASE                                AUTHORIZED ON   06/02 BROULIM'S #6              REXBURG       ID  S461153674877149   CARD 9347","4.23","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/03/2021","Venmo Cashout","VENMO            CASHOUT    210603 1014018453034   MATTHEW GOODSELL","3.25","credit","Income","Wells Fargo Everyday Checking","",""
"6/02/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210602 76575478        GOODSELL MATTHEW ALLEN","67.47","debit","Charity","Wells Fargo Way2Save® Savings","",""
"6/02/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BMCDSGQ ON 06/02/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BMCDSGQ ON 06/02/21","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/02/2021","RIVER OAKS GOLF CO SANDY UT S381151598739917 CARD 9347","PURCHASE                                AUTHORIZED ON   05/31 RIVER OAKS GOLF CO        SANDY         UT  S381151598739917   CARD 9347","8.00","debit","Sports","Wells Fargo Everyday Checking","",""
"6/02/2021","South Jordan Realty","PURCHASE                                AUTHORIZED ON   05/31 SOUTH JORDAN RECRE        SOUTH JORDAN  UT  S381151552923712   CARD 9347","6.00","debit","Parking","Wells Fargo Everyday Checking","",""
"6/02/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BMCDSGQ ON 06/02/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BMCDSGQ ON 06/02/21","100.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"6/01/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BLJ8BXP ON 05/29/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BLJ8BXP ON 05/29/21","196.52","credit","Transfer","Emergency","",""
"6/01/2021","Panda Express","PANDA EXPRESS 2734       REXBURG      ID","8.37","debit","Fast Food","Visa","",""
"6/01/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BLJ8LYM ON 05/29/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0BLJ8LYM ON 05/29/21","196.52","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/01/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BLJ8BXP ON 05/29/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0BLJ8BXP ON 05/29/21","196.52","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/01/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BLJ8LYM ON 05/29/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BLJ8LYM ON 05/29/21","196.52","credit","Transfer","Personal Savings","",""
"6/01/2021","ONLINE TRANSFER REF #IB0BLV6C7K TO COLLEGE CARD ON 05/31/21","ONLINE TRANSFER REF #IB0BLV6C7K TO COLLEGE CARD XXXXXXXXXXXX1114 ON 05/31/21","84.34","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/01/2021","Wendy's","PURCHASE                                AUTHORIZED ON   05/29 WENDYS  6076              PROVO         UT  S301150165556898   CARD 9347","4.87","debit","Fast Food","Wells Fargo Everyday Checking","",""
"5/31/2021","Online","ONLINE PAYMENT","84.34","credit","Credit Card Payment","Visa","",""
"5/28/2021","NATURAL GROCERS IF IDAHO FALLS ID","NATURAL GROCERS IF       IDAHO FALLS  ID","6.34","debit","Groceries","Visa","",""
"5/28/2021","Chick-Fil-A","CHICK-FIL-A #02789       AMMON        ID","19.71","debit","Fast Food","Visa","",""
"5/28/2021","Costco Gas","COSTCO GAS #1379         IDAHO FALLS  ID","50.43","debit","Gas & Fuel","Visa","",""
"5/28/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BL6XZWQ ON 05/28/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0BL6XZWQ ON 05/28/21","187.31","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/28/2021","FIRST AMERICAN PAYROLL","FIRST AMERICAN   PAYROLL    210528 621379          MATTHEW GOODSELL","128.00","credit","Paycheck","Wells Fargo Way2Save® Savings","",""
"5/28/2021","BRIGHAM YOUNG UN PAYROLL 210528 210528W00003524 MATTHEW GOODSELL","BRIGHAM YOUNG UN PAYROLL    210528 210528W00003524 MATTHEW GOODSELL","34.66","credit","Paycheck","Wells Fargo Way2Save® Savings","",""
"5/28/2021","FIRST AMERICAN PAYROLL","FIRST AMERICAN   PAYROLL    210528 621379          MATTHEW GOODSELL","128.00","credit","Paycheck","Personal Savings","",""
"5/28/2021","O'Reilly Auto Parts","PURCHASE                                AUTHORIZED ON   05/27 O'REILLY AUTO PARTS 3134  REXBURG       ID  P00381148129470297 CARD 9347","7.94","debit","Service & Parts","Wells Fargo Everyday Checking","",""
"5/28/2021","Venmo Cashout","VENMO            CASHOUT    210528 1013914441451   MATTHEW GOODSELL","100.00","credit","Income","Wells Fargo Everyday Checking","",""
"5/28/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BL6XZWQ ON 05/28/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BL6XZWQ ON 05/28/21","187.31","debit","Transfer","Emergency","",""
"5/28/2021","FIRST AMERICAN PAYROLL","FIRST AMERICAN   PAYROLL    210528 621379          MATTHEW GOODSELL","315.31","credit","Paycheck","Emergency","",""
"5/25/2021","BROULIM'S #6 REXBURG ID S581144857501366 CARD 9347","PURCHASE                                AUTHORIZED ON   05/24 BROULIM'S #6              REXBURG       ID  S581144857501366   CARD 9347","4.23","debit","Groceries","Wells Fargo Everyday Checking","",""
"5/25/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210525 76238742        GOODSELL MATTHEW ALLEN","112.59","debit","Charity","Wells Fargo Way2Save® Savings","",""
"5/24/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BK8LFBX ON 05/23/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BK8LFBX ON 05/23/21","85.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/24/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BK5DPHC ON 05/22/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BK5DPHC ON 05/22/21","10.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/24/2021","ATM CASH DEPOSIT ON 05/23 MANWARING CENTER REXBURG ID 0005455 ATM ID 1172B CARD 9347","ATM CASH DEPOSIT               ON              05/23 MANWARING CENTER          REXBURG       ID  0005455           ATM ID 1172B    CARD 9347","85.00","credit","Income","Wells Fargo Way2Save® Savings","",""
"5/24/2021","Venmo","VENMO            PAYMENT    210523 1013828424883   MATTHEW GOODSELL","85.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"5/24/2021","Wal-Mart","PURCHASE                                AUTHORIZED ON   05/22 WAL-MART #1878            REXBURG       ID  P00000000970334862 CARD 9347","14.26","debit","Shopping","Wells Fargo Everyday Checking","",""
"5/24/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BK8LFBX ON 05/23/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BK8LFBX ON 05/23/21","85.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"5/24/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BK5DPHC ON 05/22/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BK5DPHC ON 05/22/21","10.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"5/24/2021","Venmo Cashout","VENMO            CASHOUT    210523 1013815935926   MATTHEW GOODSELL","9.10","credit","Income","Wells Fargo Everyday Checking","",""
"5/21/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BJXNNG2 ON 05/21/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0BJXNNG2 ON 05/21/21","4.44","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/21/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BJXNK9V ON 05/21/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0BJXNK9V ON 05/21/21","4.44","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/21/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BJXNNG2 ON 05/21/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BJXNNG2 ON 05/21/21","4.44","credit","Transfer","Emergency","",""
"5/21/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BJXNK9V ON 05/21/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BJXNK9V ON 05/21/21","4.44","credit","Transfer","Personal Savings","",""
"5/21/2021","Amazon","PURCHASE                                AUTHORIZED ON   05/18 AMAZON.COM*2L4CW9Y        AMZN.COM/BILL WA  S581139069443614   CARD 9347","21.23","debit","Shopping","Wells Fargo Everyday Checking","",""
"5/20/2021","MOBILE DEPOSIT : REF NUMBER :417200207066","MOBILE DEPOSIT : REF NUMBER :417200207066","863.77","credit","Income","Wells Fargo Way2Save® Savings","",""
"5/20/2021","MOBILE DEPOSIT : REF NUMBER :617200207977","MOBILE DEPOSIT : REF NUMBER :617200207977","44.36","credit","Income","Wells Fargo Way2Save® Savings","",""
"5/19/2021","CASA DE OCHOA Rexburg ID S461138091912522 CARD 9347","PURCHASE                                AUTHORIZED ON   05/17 SQ *CASA DE OCHOA         Rexburg       ID  S461138091912522   CARD 9347","8.31","debit","Fast Food","Wells Fargo Everyday Checking","",""
"5/19/2021","BROULIM'S #6 REXBURG ID S581138661166084 CARD 9347","PURCHASE                                AUTHORIZED ON   05/18 BROULIM'S #6              REXBURG       ID  S581138661166084   CARD 9347","12.67","debit","Groceries","Wells Fargo Everyday Checking","",""
"5/18/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BJ7W7XG ON 05/18/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BJ7W7XG ON 05/18/21","20.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"5/18/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BJ6SS2H ON 05/18/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BJ6SS2H ON 05/18/21","20.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"5/18/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210518 75935045        GOODSELL MATTHEW ALLEN","3.51","debit","Charity","Wells Fargo Way2Save® Savings","",""
"5/18/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BJ7W7XG ON 05/18/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BJ7W7XG ON 05/18/21","20.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/18/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BJ6SS2H ON 05/18/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BJ6SS2H ON 05/18/21","20.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/17/2021","Wal-Mart","PURCHASE                                AUTHORIZED ON   05/15 Wal-Mart Super Center     REXBURG       ID  P00000000680995892 CARD 9347","89.29","debit","Groceries","Wells Fargo Everyday Checking","",""
"5/17/2021","Chevron","PURCHASE                                AUTHORIZED ON   05/15 CHEVRON/RAY'S CHEVRON     REXBURG       ID  P00581135813670843 CARD 9347","3.00","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"5/17/2021","VALLEY WIDE COOPER REXBURG ID S381134549713346 CARD 9347","PURCHASE                                AUTHORIZED ON   05/14 VALLEY WIDE COOPER        REXBURG       ID  S381134549713346   CARD 9347","6.29","debit","Restaurants","Wells Fargo Everyday Checking","",""
"5/17/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BHQBTK9 ON 05/15/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BHQBTK9 ON 05/15/21","100.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"5/17/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BHLCLNN ON 05/15/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BHLCLNN ON 05/15/21","1.90","credit","Transfer","Emergency","",""
"5/17/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BHLCB3Z ON 05/15/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BHLCB3Z ON 05/15/21","3.51","credit","Transfer","Emergency","",""
"5/17/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BHLCJVZ ON 05/15/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BHLCJVZ ON 05/15/21","1.90","credit","Transfer","Personal Savings","",""
"5/17/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0BHLCDBY ON 05/15/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0BHLCDBY ON 05/15/21","3.51","credit","Transfer","Personal Savings","",""
"5/17/2021","ONLINE TRANSFER REF #IB0BHQH8M3 TO COLLEGE CARD ON 05/15/21","ONLINE TRANSFER REF #IB0BHQH8M3 TO COLLEGE CARD XXXXXXXXXXXX1114 ON 05/15/21","196.06","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/17/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0BHQBTK9 ON 05/15/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0BHQBTK9 ON 05/15/21","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/17/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0BHLCLNN ON 05/15/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0BHLCLNN ON 05/15/21","1.90","debit","Transfer","Wells Fargo Way2Save® Savings","",""
